"CE ID","Entity Type Code","Entity Name","Address 1","Address 2","City","State","Zip"
"14824","FP","COMMUNITY HEALTHCARE NETWORK","60 MADISON AVENUE","5TH FLOOR","NEW YORK","NY","10016"
"14847","FP","CITY-COWLEY COUNTY HEALTH DEPARTMENT","115 EAST RADIO LANE",,"ARKANSAS CITY","KS","67005"
"14858","FP","LARAMIE REPRODUCTIVE HEALTH","413 SOUTH 21ST STREET",,"LARAMIE","WY","82070"
"14874","FP","LEWIS COUNTY HEALTH DEPARTMENT","51 Smith Avenue",,"Hohenwald","TN","38462"
"14890","FP","Florida Department of Health in COLLIER COUNTY","1425 CREECH RD",,"NAPLES","FL","34103"
"14915","FP","PLANNED PARENTHOOD OF ILLINOIS","11250  S HALSTED STREET",,"CHICAGO","IL","60628"
"14930","FP","DOH-SARASOTA","4430 BENEVA ROAD",,"SARASOTA","FL","34237"
"14951","FP","CALCASIEU PHU","201 EDGAR ST",,"SULPHUR","LA","70663"
"14954","FP","FENTRESS COUNTY HEALTH DEPARTMENT","240 Colonial Circle, Suite A",,"Jamestown","TN","38556"
"14963","FP","HERNANDO COUNTY HEALTH DEPARTMENT","300 S MAIN ST",,"BROOKSVILLE","FL","34601"
"14970","FP","PLANNED PARENTHOOD OF NORTHERN NEW ENGLAND","443 Congress Street","2nd Floor","PORTLAND","ME","04101"
"14987","FP","WAYNE COUNTY HEALTH DEPARTMENT","1100A CEDAR STREET",,"WAYNESBORO","MS","39367"
"15009","FP","ARIZONA FAMILY HEALTH PARTNERSHIP","820 E. COTTONWOOD LANE","BUILDING E","CASA GRANDE","AZ","85122"
"15011","FP","LIVINGSTON COUNTY HEALTH DEPARTMENT","124 STATE STREET",,"SMITHLAND","KY","42081"
"15012","FP","COWLITZ FAMILY HEALTH CENTER","1057 12TH AVENUE",,"LONGVIEW","WA","98632"
"15020","FP","PROJECT VIDA HEALTH CENTER","4875 MAXWELL",,"EL PASO","TX","79904"
"15050","FP","CAPITAL HIGH SCHOOL","4851 PASEO DEL SOL",,"SANTA FE","NM","87507"
"15058","FP","TAPESTRY HEALTH SYSTEMS, INC.","306 RACE STREET",,"HOLYOKE","MA","01040"
"15060","FP","Public Health - Idaho North Central District","132 NORTH HILL STREET",,"KAMIAH","ID","83536"
"15064","FP","SAN LUIS OBISPO COUNTY PUBLIC HEALTH DEPARTMENT","2191 Johnson Ave",,"San Luis Obispo","CA","93401"
"15072","FP","PENDER COUNTY HEALTH DEPARTMENT","803 S WALKER ST",,"BURGAW","NC","28425"
"15094","FP","PENDLETON COUNTY HEALTH DEPARTMENT","273 MILL RD",,"FRANKLIN","WV","26807"
"15126","FP","MEDICAL CENTER OF TAYLOR COUNTY","725 NORTH PIKE ST",,"GRAFTON","WV","26354"
"15135","FP","DAWSON COUNTY FAMILY PLANNING","207 W BELL ST",,"GLENDIVE","MT","59330"
"15136","FP","CHRISTIAN COUNTY HEALTH DEPARTMENT","1700 CANTON STREET",,"HOPKINSVILLE","KY","42240"
"15145","FP","MARSHALL COUNTY HEALTH DEPARTMENT","225 SOUTH MARKET STREET",,"HOLLY SPRINGS","MS","38635"
"15159","FP","RIVER VALLEY HEALTH AND WELLNESS CENTER","606 WASHINGTON STREET",,"RAVENSWOOD","WV","26164"
"15169","FP","Planned Parenthood of the Great Northwest and the Hawaiian Islands","1608 S. GRAHAM ST",,"SEATTLE","WA","98108"
"15175","FP","LOGAN COUNTY HEALTH UNIT","150 SOUTH LOWDER",,"PARIS","AR","72855"
"15186","FP","DALLAS COUNTY HOSPITAL DISTRICT","1800 N BRITAIN ROAD","SUITE 1147","IRVING","TX","75061"
"15191","FP","TRI TOWN HEALTH CENTER","1126 HARTFORD AVE","SUITE 102","JOHNSTON","RI","02919"
"15197","FP","PLANNED PARENTHOOD LEAGUE OF MA","470 PLEASANT STREET",,"WORCESTER","MA","01609"
"15206","FP","ESCAMBIA COUNTY HEALTH DEPARTMENT","1115 AZALEA PL",,"BREWTON","AL","36426"
"15214","FP","PLANNED PARENTHOOD OF WISCONSIN INC","532 SHEPHERDS DR",,"WEST BEND","WI","53090"
"15222","FP","PLANNED PARENTHOOD LOS ANGELES","400 W. 30TH STREET",,"LOS ANGELES","CA","90007"
"15239","FP","STAUNTON AUGUSTA HEALTH DEPARTMENT","1414 N AUGUSTA ST",,"STAUNTON","VA","24401"
"15253","FP","WARREN COUNTY HEALTH DEPARTMENT","1109 STATE STREET",,"BOWLING GREEN","KY","42101"
"15254","FP","PUEBLO CITY - COUNTY HEALTH DEPARTMENT","101 WEST 9TH STREET",,"PUEBLO","CO","81003"
"15257","FP","CHILDREN AND FAMILIES FIRST","2005 BAYNARD BOULEVARD",,"WILMINGTON","DE","19802"
"15284","FP","WABAUNSEE COUNTY HEALTH DEPARTMENT","215 KANSAS AVE","COURTHOUSE","ALMA","KS","66401"
"15294","FP","WESTERN UP DISTRICT HEALTH DEPT","408 COPPER",,"ONTONAGON","MI","49953"
"15296","FP","bridgercare","300 N WILLSON AVE STE 2001",,"BOZEMAN","MT","59715"
"15301","FP","LEAKE COUNTY HEALTH DEPARTMENT","204 CHIPLEY",,"CARTHAGE","MS","39051"
"15307","FP","CITRUS COUNTY HEALTH DEPARTMENT","117 NW HWY 19",,"CRYSTAL RIVER","FL","34429"
"15310","FP","MORGAN COUNTY HEALTH DEPARTMENT","510 CHERRY ST NE",,"DECATUR","AL","35602"
"15312","FP","PIKE COUNTY HEALTH DEPARTMENT","606 W. Adams ST",,"PITTSFIELD","IL","62363"
"15318","FP","PUBLIC HEALTH MANAGEMENT CORPORATION","1981 NORTH WOODSTOCK ST",,"PHILADELPHIA","PA","19121"
"15338","FP","CASEY COUNTY HEALTH DEPARTMENT","199 ADAMS STREET",,"LIBERTY","KY","42539"
"15339","FP","BENTON COUNTY HEALTH DEPARTMENT","105 4TH STREET",,"ASHLAND","MS","38603"
"15341","FP","COMMUNITY HEALTHCARE NETWORK","94 98 MANHATTAN AVE",,"BROOKLYN","NY","11206"
"15344","FP","PALM BEACH COUNTY HEALTH DEPARTMENT","1150 45TH ST",,"WEST PALM BEACH","FL","33407"
"15352","FP","PRINCE WILLIAM HEALTH DEPARTMENT","9301 LEE AVE",,"MANASSAS","VA","20110"
"15357","FP","PLANNED PARENTHOOD MAR MONTE","12345 EL MONTE ROAD",,"LOS ALTOS","CA","94022"
"15367","FP","COFFEY COUNTY PUBLIC HEALTH DEPARTMENT","110 S SIXTH ST",,"BURLINGTON","KS","66839"
"15368","FP","ESCAMBIA COUNTY HEALTH DEPARTMENT","1295 W. Fairfield Dr.",,"Pensacola","FL","32501"
"15369","FP","PLANNED PARENTHOOD SHASTA DIABLO, INC/DBA PLANNED PARENTHOOD SHASTA PACIFIC","1735 JEFFERSON ST",,"NAPA","CA","94559"
"15372","FP","BOLIVAR COUNTY HEALTH DEPARTMENT","711 THIRD STREET",,"CLEVELAND","MS","38732"
"15380","FP","OSWEGO COUNTY OPPORTUNITIES INC.","61 DELANO STREET",,"PULASKI","NY","13142"
"15383","FP","PLANNED PARENTHOOD OF THE NORTH COUNTRY NEW YORK, INC.","7398 TURIN ROAD",,"LOWVILLE","NY","13367"
"15385","FP","Planned Parenthood of the Great Northwest and the Hawaiian Islands","2001 EAST MADISON",,"SEATTLE","WA","98122"
"15398","FP","BENTON COUNTY HEALTH DEPARTMENT","225 Hospital Drive",,"Camden","TN","38320"
"15413","FP","VI DEPT OF HEALTH FAMILY PLANNING","3500 ESTATE RICHMOND",,"CHRISTIANSTED ST CROIX","VI","00820"
"15416","FP","SC DHEC Pee Dee Region Dillon Co FP","201 W Hampton St",,"Dillon","SC","29536"
"15438","FP","BULLITT COUNTY HEALTH DEPARTMENT","181 LEES VALLEY ROAD",,"SHEPHERDSVILLE","KY","40165"
"15476","FP","MORRIS HEIGHTS HEALTH CENTER","85 W. BURNSIDE AVENUE",,"BRONX","NY","10453"
"15494","FP","WASHAKIE FAMILY PLANNING SERVICES","1007 ROBERTSON ST",,"WORLAND","WY","82401"
"15495","FP","DELTA HEALTH CARE","1621 WEST BROOKSIDE RD",,"STOCKTON","CA","95207"
"15498","FP","HATCH PUBLIC HEALTH OFFICE","3 CHILE CAPITOL LANE",,"HATCH","NM","87937"
"15503","FP","PLANNED PARENTHOOD SOUTHERN FINGER LAKES","135 WALNUT STREET",,"CORNING","NY","14830"
"15505","FP","SAMPSON COUNTY HEALTH DEPARTMENT","360 COUNTY COMPLEX RD, Suite 200",,"CLINTON","NC","28328"
"15507","FP","ADAGIO HEALTH  WARREN","306 HAZEL STREET",,"WARREN","PA","16365"
"15517","FP","LAKE COUNTY HEALTH DEPARTMENT","1840 GREEN BAY ROAD",,"HIGHLAND PARK","IL","60035"
"15518","FP","HENRY COUNTY HEALTH DEPARTMENT","803 Joy Street",,"Paris","TN","38242"
"15522","FP","Planned Parenthood of Central & Greater Northern New Jersey","2279 State Highway 33, Suite 510",,"HAMILTON","NJ","08690"
"15527","FP","BLACKSTONE VALLEY COMMUNITY HEALTH CARE","9 CHESTNUT ST",,"CENTRAL FALLS","RI","02863"
"15549","FP","EAST BATON ROUGE PHU","353 N 12TH STREET",,"BATON ROUGE","LA","70802"
"15552","FP","DESHA COUNTY HEALTH UNIT","200 EAST ASH ST.",,"MCGEHEE","AR","71654"
"15556","FP","LAWRENCE COUNTY HEALTH UNIT","1050 W FREE ST",,"WALNUT RIDGE","AR","72476"
"15568","FP","LELAND HEALTH DEPARTMENT","801 NORTH BROAD STREET",,"LELAND","MS","38756"
"15573","FP","PLANNED PARENTHOOD OF GREATER WASHINGTON & NORTH IDAHO","828 SOUTH FIRST AVENUE",,"WALLA WALLA","WA","99362"
"15593","FP","PLANNED PARENTHOOD Keystone","2407 Butler Street",,"Easton","PA","18042"
"15599","FP","FRANKLIN COUNTY HEALTH DEPARTMENT","139 12TH STREET",,"APALACHICOLA","FL","32320"
"15605","FP","PLANNED PARENTHOOD Keystone","610 LOUIS DR","SUITE 303","WARMINSTER","PA","18974"
"15608","FP","CLAIBORNE COUNTY HEALTH DEPARTMENT","902 SOUTH MARKET STREET",,"PORT GIBSON","MS","39150"
"15631","FP","CULLMAN COUNTY HEALTH DEPARTMENT","601 LOGAN AVENUE SW",,"CULLMAN","AL","35055"
"15633","FP","DENVER HEALTH & HOSPITAL AUTHORITY","4320 WEST ALASKA PLACE",,"DENVER","CO","80219"
"15639","FP","MCDOWELL COUNTY HEALTH DEPARTMENT","7292 Black Diamond Highway",,"WILCOE","WV","24895"
"15644","FP","ANTHONY PUBLIC HEALTH OFFICE","865 N MAIN ST",,"ANTHONY","NM","88021"
"15651","FP","Presbyterian Medical Services","1302 E. Main St",,"TUCUMCARI","NM","88401"
"15660","FP","SOUTHERN ILLINOIS HEALTHCARE FOUNDATION","2001 STATE STREET CENTER",,"EAST ST LOUIS","IL","62205"
"15680","FP","LAWRENCE COUNTY HEALTH DEPARTMENT","1080 MEADOWBROOK LANE","ROUTE 2","LOUISA","KY","41230"
"15688","FP","VAN BUREN COUNTY HEALTH DEPARTMENT","907 Old McMinnville St.",,"Spencer","TN","38585"
"15692","FP","Planned Parenthood of Greater Texas","1121 ROSS AVENUE","SUITE B","WACO","TX","76706"
"15707","FP","HARDIN COUNTY HEALTH DEPARTMENT","1920 Pickwick St",,"Savannah","TN","38372"
"15711","FP","DEER LODGE COUNTY FAMILY PLANNING","115 W COMMERCIAL ST",,"ANACONDA","MT","59711"
"15722","FP","MIAMI-DADE COUNTY HEALTH DEPARTMENT","1350 NW 14TH ST","SUITE 325","MIAMI","FL","33125"
"15723","FP","TUSCALOOSA COUNTY HEALTH DEPARTMENT","2350 HARGROVE ROAD EAST",,"TUSCALOOSA","AL","35405"
"15724","FP","Community Action, Inc. of Central Texas","901 Bois D'Arc Street",,"Lockhart","TX","78644"
"15729","FP","TUCKER COUNTY HEALTH DEPARTMENT","219 Sunnyside Lane",,"PARSONS","WV","26287"
"15750","FP","SUMTER COUNTY HEALTH DEPARTMENT","1121 NORTH WASHINGTON ST",,"LIVINGSTON","AL","35470"
"15764","FP","SOUTHWEST DISTRICT HEALTH","13307 MIAMI LANE",,"CALDWELL","ID","83607"
"15782","FP","Open Door Health Services","319 EAST SECOND STREET",,"MARION","IN","46952"
"15783","FP","HART COUNTY HEALTH DEPARTMENT","500 AA WHITMAN LANE",,"MUNFORDVILLE","KY","42765"
"15787","FP","PLANNED PARENTHOOD OF NORTHERN NEW ENGLAND","501 Portland Street",,"ST. JOHNSBURY","VT","05819"
"15792","FP","PLANNED PARENTHOOD OF WESTERN PENNSYLVANIA, INC.","533 WASHINGTON AVE","SUITE 203","BRIDGEVILLE","PA","15017"
"15798","FP","RICHMOND COUNTY HEALTH DEPARTMENT","5591 W RICHMOND RD",,"WARSAW","VA","22572"
"15805","FP","PLANNED PARENTHOOD OF SOUTHWESTERN OREGON","125 S. CENTRAL, SUITE 201",,"MEDFORD","OR","97501"
"15806","FP","MONROE COUNTY HEALTH DEPARTMENT","1100 SIMONTON STREET",,"KEY WEST","FL","33040"
"15808","FP","MAGEE WILKINSBURG","720 PENN AVE",,"WILKINSBURG","PA","15221"
"15816","FP","L.A. COUNTY DEPARTMENT OF HEALTH SERVICES","1212 PICO ST",,"SAN FERNANDO","CA","91340"
"15831","FP","Family Planning Association of Maine, Inc.","18 Silver St",,"WATERVILLE","ME","04901"
"15837","FP","Family Planning Association of Maine","247 Main Street","Suite 2","MACHIAS","ME","04654"
"15839","FP","FRANKLIN COUNTY HEALTH DEPARTMENT","106 NE 5TH STREET",,"CARRABELLE","FL","32322"
"15867","FP","FREMONT COUNTY FAMILY PLANNING","450 N 2nd Suite 350",,"Lander","WY","82520"
"15871","FP","ACCESS COMMUNITY HEALTH NETWORK","1111 WEST LAKE STREET",,"ADDISON","IL","60101"
"15908","FP","Planned Parenthood of Central and Greater Northern New Jersey (PPCGNNJ)","66 East Washington Avenue",,"Washington","NJ","07882"
"15909","FP","PLANNED PARENTHOOD MAR MONTE","3131 ALUM ROCK AVE",,"SAN JOSE","CA","95127"
"15911","FP","PLANNED PARENTHOOD San Antonio","8725 MARBACH ROAD","SUITE 215","SAN ANTONIO","TX","78227"
"15917","FP","GRAHAM COUNTY DEPARTMENT OF PUBLIC HEALTH","21 SOUTH MAIN STREET",,"ROBBINSVILLE","NC","28771"
"15926","FP","FORSYTH COUNTY DEPT OF PUBLIC HEALTH","725 N HIGHLAND AVE",,"WINSTON-SALEM","NC","27101"
"15959","FP","LAFOURCHE PHU CUTOFF","133 W 112TH ST",,"CUTOFF","LA","70345"
"15971","FP","ATASCOSA HEALTH CENTER, INC.","540 10TH STREET, SUITE 140",,"FLORESVILLE","TX","78114"
"15987","FP","NORTHAMPTON COUNTY HEALTH DEPARTMENT","9495 NC HWY 305",,"JACKSON","NC","27845"
"15988","FP","LEE COUNTY HEALTH UNIT","141 NORTH HICKY RD",,"MARIANNA","AR","72360"
"15989","FP","PLANNED PARENTHOOD OF SOUTHWESTERN OREGON","160 NW FRANKLIN BLVD",,"GRANTS PASS","OR","97526"
"15998","FP","PLANNED PARENTHOOD SHASTA DIABLO, INC/DBA PLANNED PARENTHOOD SHASTA PACIFIC","320 EL CERRITO PLAZA",,"EL CERRITO","CA","94530"
"16003","FP","PLANNED PARENTHOOD OF WISCONSIN INC","312 SOUTH 7TH STREET",,"DELAVAN","WI","53115"
"16008","FP","GREENE COUNTY HEALTH DEPARTMENT","810 West Church St",,"Greeneville","TN","37744"
"16010","FP","UNION COUNTY HEALTH DEPARTMENT","1224 W ROOSEVELT BLVD",,"MONROE","NC","28110"
"16013","FP","PLANNED PARENTHOOD HUDSON PECONIC, INC","550 EAST MAIN STREET","SUITE 100","RIVERHEAD","NY","11901"
"16056","FP","JEFFERSON COUNTY HEALTH DEPARTMENT","1255 W WASHINGTON ST",,"MONTICELLO","FL","32344"
"16070","FP","EASTERN IDAHO PUBLIC HEALTH DISTRICT","332 W MAIN",,"DUBOIS","ID","83423"
"16072","FP","Capital Area Health Network","719 NORTH 25TH STREET",,"RICHMOND","VA","23233"
"16076","FP","EASTERN IDAHO PUBLIC HEALTH DISTRICT","820 Valley Centre Drive",,"DRIGGS","ID","83422"
"16078","FP","ADAGIO HEALTH GREENVILLE","74 SHENANGO ST",,"GREENVILLE","PA","16125"
"16080","FP","VISTA COMMUNITY CLINIC","4700 NORTH RIVER ROAD",,"OCEANSIDE","CA","92057"
"16117","FP","CAMERON PHU","107 RECREATION CENTER LANE",,"CAMERON","LA","70631"
"16128","FP","PLANNED PARENTHOOD OF THE MID HUDSON VALLEY","21 Grand Street",,"KINGSTON","NY","12401"
"16130","FP","FRANKLIN COUNTY HEALTH DEPARTMENT","107 INDUSTRIAL DRIVE","SUITE C","LOUISBURG","NC","27549"
"16134","FP","WILKINSON COUNTY HEALTH DEPARTMENT","991 FIRST SOUTH STREET",,"WOODVILLE","MS","39669"
"16148","FP","UPPER HUDSON PLANNED PARENTHOOD","190 FAIRVIEW AVENUE",,"HUDSON","NY","12534"
"16156","FP","NORTH PENN COMPREHENSIVE HEALTH SERVICES","236 E MAIN ST",,"WESTFIELD","PA","16950"
"16161","FP","FL DOH - PINELLAS COUNTY","205 DR. M. L. KING ST. N",,"ST PETERSBURG","FL","33701"
"16164","FP","PLANNED PARENTHOOD OF WEST AND NORTHERN MICHIGAN, INC.","1219 N THIRD ST",,"MARQUETTE","MI","49855"
"16172","FP","MASON COUNTY HEALTH DEPARTMENT","216 FIFTH ST",,"POINT PLEASANT","WV","25550"
"16179","FP","PLANNED PARENTHOOD MINNESOTA, NORTH DAKOTA, SOUTH DAKOTA","803 BELSLY BLVD",,"MOORHEAD","MN","56560"
"16182","FP","Planned Parenthood San Antonio","11514 PERRIN-BEITEL",,"SAN ANTONIO","TX","78217"
"16183","FP","PLANNED PARENTHOOD NASSAU COUNTY","35 CARMANS ROAD",,"MASSAPEQUA","NY","11758"
"16190","FP","PANHANDLE HEALTH DISTRICT","114 W RIVERSIDE",,"KELLOGG","ID","83837"
"16192","FP","NORTHEAST TRI COUNTY HEALTH DISTRICT","605 HIGHWAY 20",,"NEWPORT","WA","99156"
"16198","FP","SULLIVAN COUNTY REGIONAL HEALTH DEPARTMENT","1041 East Sullivan Street",,"Kingsport","TN","37660"
"16199","FP","CITY OF BETHLEHEM","10 East Church Street",,"BETHLEHEM","PA","18018"
"16218","FP","FAMILY PLANNING SERVICES OF LORAIN COUNTY","602 LEONA ST",,"ELYRIA","OH","44035"
"16228","FP","PLANNED PARENTHOOD OF ILLINOIS","1000 E WASHINGTON ST",,"SPRINGFIELD","IL","62703"
"16238","FP","PLANNED PARENTHOOD OF ILLINOIS","3021 N OAKLAND AVE",,"DECATUR","IL","62526"
"16244","FP","ADAGIO HEALTH ALLE KISKI","451 HYDE PARK","HYDE PARK PLAZA","LEECHBURG","PA","15656"
"16245","FP","PLANNED PARENTHOOD OF THE HEARTLAND","1604 SECOND AVE",,"COUNCIL BLUFFS","IA","51501"
"16251","FP","SOUTHERN NEVADA HEALTH DISTRICT","520 E. LAKE MEAD PARKWAY",,"HENDERSON","NV","89015"
"16255","FP","CAP BELKNAP MERRIMACK COUNTY","2 INDUSTRIAL PARK DR",,"CONCORD","NH","03301"
"16265","FP","BULLOCK COUNTY HEALTH DEPARTMENT","103 CONECUH AVE W",,"UNION SPRINGS","AL","36089"
"16268","FP","PLANNED PARENTHOOD MAR MONTE","430 PALORA PLAZA","SUITE G","YUBA CITY","CA","95991"
"16281","FP","HOLMES COUNTY GENERAL HEALTH DISTRICT","931 WOOSTER ROAD",,"MILLERSBURG","OH","44654"
"16285","FP","BLOOMFIELD PUBLIC HEALTH OFFICE","903 W BROADWAY ST",,"BLOOMFIELD","NM","87413"
"16308","FP","MARSHALL COUNTY HEALTH DEPARTMENT","150 JUDY SMITH DRIVE",,"GUNTERSVILLE","AL","35976"
"16312","FP","COMMUNITY HEALTH AGENCY - COUNTY OF RIVERSIDE","4065 CIRCLE DR",,"RIVERSIDE","CA","92513"
"16320","FP","KNOX COUNTY HEALTH DEPARTMENT","261 HOSPITAL DRIVE",,"BARBOURVILLE","KY","40906"
"16331","FP","PULASKI COUNTY HEALTH UNIT","3915 W 8TH ST",,"LITTLE ROCK","AR","72204"
"16333","FP","PHILLIPS COUNTY HEALTH DEPARTMENT","784 SIXTH ST","ANNEX","PHILLIPSBURG","KS","67661"
"16338","FP","DISTRICT HEALTH DEPARTMENT NO 4","106 HURON ST","SUITE A","ROGERS CITY","MI","49779"
"16347","FP","PLANNED PARENTHOOD OF DELAWARE","805 S. GOVERNORS AVENUE",,"DOVER","DE","19904"
"16362","FP","PLANNED PARENTHOOD OF GREATER WASHINGTON & NORTH IDAHO","1525 SE King Drive",,"Pullman","WA","99163"
"16365","FP","ARIZONA FAMILY HEALTH PARTNERSHIP","2225 EAST AJO WAY",,"TUCSON","AZ","85713"
"16389","FP","CHILDREN AND FAMILIES FIRST ARC","91 WOLF CREEK BOULEVARD",,"DOVER","DE","19901"
"16393","FP","PLANNED PARENTHOOD OF THE COLUMBIA/WILLAMETTE INC","11516 SE Mill Plain Blvd.","SUITE 2-E","VANCOUVER","WA","98684"
"16396","FP","GLOUCESTER COUNTY HEALTH DEPARTMENT","6882 Main Street, Ste C-F",,"GLOUCESTER","VA","23061"
"16414","FP","AUNT MARTHA'S COMUNITY HEALTH CENTER","52 W. 162ND ST.",,"SOUTH HOLLAND","IL","60473"
"16415","FP","PLANNED PARENTHOOD SOUTHERN FINGER LAKES","620 W. Seneca St.",,"ITHACA","NY","14850"
"16424","FP","OTTAWA COUNTY HEALTH DEPARTMENT","817-A ARGYLE AVENUE",,"MINNEAPOLIS","KS","67467"
"16434","FP","MULTNOMAH CO HEALTH DEPT","600 NE 8th St.",,"Portland","OR","97030"
"16444","FP","NORTHEAST IOWA COMMUNITY ACTION","305 MONTGOMERY ST",,"DECORAH","IA","52101"
"16455","FP","NEIGHBORHOOD HEALTHCARE","41840 ENTERPRISE CIRCLE NORTH",,"TEMECULA","CA","92590"
"16459","FP","MARION COUNTY HEALTH DEPARTMENT","908 SUMRALL ROAD",,"COLUMBIA","MS","39429"
"16465","FP","WV DEPT OF HEALTH AND HUMAN RESOURCES","FP PROG-350 CAPITOL ST RM 427",,"CHARLESTON","WV","25301"
"16477","FP","GILES COUNTY HEALTH DEPARTMENT","209 South Cedar Lane",,"Pulaski","TN","38478"
"16490","FP","SC DHEC Pee Dee Region Chesterfield Co FP","203 N Page St",,"Chesterfield","SC","29709"
"16503","FP","ST MARTIN PHU","303 W PORT ST",,"ST MARTINVILLE","LA","70582"
"16514","FP","NORTHEAST TRI COUNTY HEALTH DISTRICT","240 EAST DOMINION AVENUE",,"COLVILLE","WA","99114"
"16519","FP","FEMINIST WOMEN'S HEALTH CENTERS/WOMEN'S HEALTH SPECIALISTS","1901 Victor Avenue",,"Redding","CA","96002"
"16523","FP","MERCER COUNTY BOARD OF HEALTH","1331 Southview Drive",,"BLUEFIELD","WV","24701"
"16528","FP","LA FAMILIA MEDICAL CENTER","1035 ALTO ST",,"SANTA FE","NM","87501"
"16529","FP","BROAD STREET HEALTH CENTER","1415 NORTH BROAD ST","ROOM 224","PHILADELPHIA","PA","19122"
"16555","FP","Planned Parenthood South Atlantic","2207 PETERS CREEK ROAD",,"ROANOKE","VA","24017"
"16588","FP","MT BAKER PLANNED PARENTHOOD","1530 ELLIS STREET",,"BELLINGHAM","WA","98225"
"16593","FP","PLANNED PARENTHOOD OF THE PACIFIC SOUTHWEST","347 W MISSION AVENUE",,"ESCONDIDO","CA","92025"
"16594","FP","COMMUNITY CHECK-UP CENTER","38 C HALL MANOR",,"HARRISBURG","PA","17104"
"16608","FP","SURRY COUNTY HEALTH DEPARTMENT","118 HAMBY ROAD",,"DOBSON","NC","27017"
"16635","FP","Planned Parenthood of Greater Ohio","2663 CLEVELAND AVE, NW",,"CANTON","OH","44709"
"16644","FP","PLANNED PARENTHOOD ROCHESTER/SYRACUSE","15 LAFAYETTE AVENUE",,"CANANDAIGUA","NY","14424"
"16645","FP","PLANNED PARENTHOOD MINNESOTA, NORTH DAKOTA, SOUTH DAKOTA","1212 SEVENTH ST NW",,"ROCHESTER","MN","55901"
"16657","FP","SC DHEC Midlands Region Edgefield Co FP","21 Star Rd",,"Edgefield","SC","29824"
"16670","FP","HYANNIS FAMILY PLANNING","1019 IYANOUGH RD",,"HYANNIS","MA","02601"
"16674","FP","DISTRICT HEALTH CENTER 9","131 EAST CHELTEN AVE",,"PHILADELPHIA","PA","19144"
"16687","FP","FAIR HAVEN COMMUNITY HEALTH CENTER","374 GRAND AVE",,"NEW HAVEN","CT","06513"
"16688","FP","DISTRICT HEALTH DEPARTMENT NO 10","5681 S. M-37",,"BALDWIN","MI","49304"
"16719","FP","WESTERN WYOMING FAMILY HEALTH","350 CITY VIEW #102",,"EVANSTON","WY","82930"
"16720","FP","SCOTT COUNTY HEALTH DEPARTMENT","519 AIRPORT ROAD",,"FOREST","MS","39074"
"16722","FP","GOODWIN COMMUNITY HEALTH","311 Route 108",,"Somersworth","NH","03878"
"16725","FP","MULTNOMAH CO HEALTH DEPT","10000 N. BURR AVE.",,"PORTLAND","OR","97203"
"16731","FP","CORNERSTONE CARE","1227 SMITH TOWNSHIP ST RD","COMMUNITY MEDICAL PLAZA","BURGETTSTOWN","PA","15021"
"16757","FP","PLANNED PARENTHOOD OF THE PACIFIC SOUTHWEST","3772 TIBBETTS, SUITE A",,"RIVERSIDE","CA","92506"
"16759","FP","HANNAH MORE CENTER","12035 REISTERSTOWN RD",,"REISTERSTOWN","MD","21136"
"16762","FP","BRECKINRIDGE COUNTY HEALTH DEPARTMENT","220 SOUTH HARDIN STREET",,"HARDINSBURG","KY","40143"
"16764","FP","PERRY COUNTY HEALTH DEPARTMENT","102 MAIN STREET",,"NEW AUGUSTA","MS","39462"
"16765","FP","LENAWEE COUNTY HEALTH DEPARTMENT","1040 S WINTER","SUITE 2328","ADRIAN","MI","49221"
"16769","FP","TIOGA OPPORTUNITIES, INC.","110 CENTRAL AVE",,"OWEGO","NY","13827"
"16773","FP","LANSDOWNE HEALTH CENTER","3902 ANNAPOLIS RD",,"BALTIMORE","MD","21227"
"16780","FP","PLANNED PARENTHOOD OF THE HEARTLAND","2304 UNIVERSITY AVENUE",,"DES MOINES","IA","50311"
"16791","FP","PLANNED PARENTHOOD OF METROPOLITAN NEW JERSEY (PPMNJ)","70 ADAMS STREET","SUITE 13","NEWARK","NJ","07105"
"16794","FP","AUNT MARTHA'S COMUNITY HEALTH CENTER","1777 COURT ST.",,"KANAKEE","IL","60901"
"16801","FP","PACE HEALTH CONNECTION - WASHINGTON","2 NE 21ST ST",,"WASHINGTON","IN","47501"
"16810","FP","PLANNED PARENTHOOD OF METROPOLITAN WASHINGTON DC, INC.","19650 CLUBHOUSE RD","SUITE 104","GAITHERSBURG","MD","20879"
"16823","FP","PLANNED PARENTHOOD OF GREATER WASHINGTON & NORTH IDAHO","1117 TIETON DR",,"YAKIMA","WA","98902"
"16824","FP","MISSISSIPPI COUNTY HEALTH UNIT","1299 N 10TH ST",,"BLYTHEVILLE","AR","72316"
"16829","FP","AUNT MARTHA'S COMUNITY HEALTH CENTER","3528 E. 118TH ST",,"CHICAGO","IL","60617"
"16844","FP","BALTIMORE COUNTY HEALTH DEPARTMENT","6401 YORK ROAD",,"BALTIMORE","MD","21212"
"16850","FP","SC DHEC Midlands Region York Co Rock Hill FP","1070 Heckle Blvd",,"Rock Hill","SC","29732"
"16862","FP","COLBERT COUNTY HEALTH DEPARTMENT","1000 JACKSON HWY",,"SHEFFIELD","AL","35660"
"16864","FP","WHEELING-OHIO HEALTH DEPARTMENT","1500 CHAPLINE ST","SUITE 106","WHEELING","WV","26003"
